objectid,title,creator,description,date,date is approximate?,subject,point of origin,destination,coverage,contributing institution,digital collection,finding aid,source,identifier,publisher digital,format original,format,type,digitization specifications,rights,rightsstatement,language,date digital,date created,date modified,cdm_url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors
bunkerhill335,"Operative report for Larson & Greenough, no date [02]",Thiel Detective Service Co.,"Operative mentions a funeral in Wallace, he is looking for work, lists 46 union men.",1900,yes,funeral; miners; labor unions,United States;Idaho;Shoshone County;Wallace,,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_031,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/335,335,336.pdf,/bunkerhill/image/336.pdf,pdf,bunkerhill335.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill335.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill335_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill335_th.jpg,
bunkerhill336,"Operative report for Bunker Hill & Sullivan M. & C. Co., no date, transcribed November 23, 1900",Thiel Detective Service Co.,Operative reports on a recent union meeting at which 5 men were initiated.,1900-11-23,,labor union,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_032,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/336,336,337.pdf,/bunkerhill/image/337.pdf,pdf,bunkerhill336.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill336.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill336_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill336_th.jpg,
bunkerhill337,"Operative report for Larson & Greenough, no date [01]",Thiel Detective Service Co.,"Operative mentions men trying to come up with money to go to Butte, Sam Cassidy is paranoid, there was a disagreement between a deputy and a bartender at the Mullan House, a list of 31 union members.",1900,yes,travel; labor disputes; labor unions; miners,United States;Idaho;Shoshone County;Wardner,,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_033,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/337,337,338.pdf,/bunkerhill/image/338.pdf,pdf,bunkerhill337.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill337.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill337_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill337_th.jpg,
bunkerhill338,"Operative report for Larson & Greenough, no date, transcribed November 23, 1900",Thiel Detective Service Co.,"Operative discusses unrest between union men and a Mgr. McDonald, Sam Cassidy is still there and still paranoid, and the water pipes are frozen at the Hunter Mine.",1900-11-23,,murder; labor disputes; labor unions,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_034,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/338,338,339.pdf,/bunkerhill/image/339.pdf,pdf,bunkerhill338.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill338.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill338_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill338_th.jpg,
bunkerhill339,"Operative report for Silver Lead Mines Ass'n, November 18, 1900, transcribed November 23, 1900",Thiel Detective Service Co.,"Operative reports on the recent union meeting, where 3 men were initiated, 3 letters were read and discussed, including subscriptions to the Miners Magazine.",1900-11-18,,labor unions; elections,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_035,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/339,339,340.pdf,/bunkerhill/image/340.pdf,pdf,bunkerhill339.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill339.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill339_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill339_th.jpg,
bunkerhill340,"Operative report for Bunker Hill & Sullivan M. & C. Co., November 22, 1900, transcribed November 27, 1900",Thiel Detective Service Co.,"Operative mentions he had an interview with M. W. Williams who would like to remove some of the deputies, a list of 20 union men.",1900-11-22,,murder; labor unions; miners,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_036,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/340,340,341.pdf,/bunkerhill/image/341.pdf,pdf,bunkerhill340.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill340.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill340_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill340_th.jpg,
bunkerhill341,"Operative report for Finch and Campbell, November 25, 1900, transcribed November 28, 1900",Thiel Detective Service Co.,"Operative mentions men having lost their permits to work on the suspicion that they are union members, some are leaving the country to find work elsewhere; two pages.",1900-11-25,,hiring; labor unions; business travel,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_040,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/341,341,342.pdf,/bunkerhill/image/342.pdf,pdf,bunkerhill341.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill341.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill341_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill341_th.jpg,
bunkerhill342,"Operative report for Larson & Greenough, November 26, 1900, transcribed November 29, 1900",Thiel Detective Service Co.,"Operative mentions men traveling to find work, trouble with the deputies, union members' activities, the Mullan Hotel, and a list of 7 union members.",1900-11-26,,business travel; legal disputes; miners; labor unions,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_041,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/342,342,343.pdf,/bunkerhill/image/343.pdf,pdf,bunkerhill342.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill342.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill342_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill342_th.jpg,
bunkerhill343,"Operative report for Bunker Hill & Sullivan M. & C. Co., November 24, 1900, transcribed November 27, 1900",Thiel Detective Service Co.,"Operative is currently secretary of the Wardner union, discusses an interview with Arthur Wallace, who believes that the recent strike and explosion at B. H. & S. M. & C. Co. involved help from the inside, and that he is very much pro-union, mentions John Voigtlander, who also wants to remove the deputies.",1900-11-24,,hiring; labor unions; murder,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_037,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/343,343,344.pdf,/bunkerhill/image/344.pdf,pdf,bunkerhill343.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill343.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill343_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill343_th.jpg,
bunkerhill344,"Invoice for services and expenses of the Thiel Operative for November, 1900, submitted to Bunker Hill and Sullivan M. & C. Co. December 1, 1900",Thiel Detective Service Co.,"A detailed list of the expenses incurred by the operative, billed to Bunker Hill & Sullivan M. & C. Co.",1900-12-01,,invoices,United States;Washington;King County;Seattle,United States;Idaho;Shoshone County;Kellogg,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_042,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/344,344,345.pdf,/bunkerhill/image/345.pdf,pdf,bunkerhill344.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill344.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill344_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill344_th.jpg,
bunkerhill345,"Operative report for Frisco Cons'd Mining Co., no date, transcribed December 01, 1900",Thiel Detective Service Co.,"Operative reports that many men are out of work, a possible change in management at the F. & H. Mine, and a list of 10 union members.",1900-12-01,,hiring; labor unions; miners,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_043,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/345,345,346.pdf,/bunkerhill/image/346.pdf,pdf,bunkerhill345.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill345.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill345_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill345_th.jpg,
bunkerhill346,"Operative report for Finch and Campbell, December 01, 1900, transcribed December 04, 1900",Thiel Detective Service Co.,"Operative reports on the activities of various union members, the Redman's Lodge, and the permit system; two pages.",1900-12-01,,labor unions; hiring; labor disputes,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_044,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/346,346,347.pdf,/bunkerhill/image/347.pdf,pdf,bunkerhill346.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill346.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill346_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill346_th.jpg,
bunkerhill347,"Operative report for Frisco Cons'd Mining Co., [December 1, 1900], [transcribed December 5, 1900]",Thiel Detective Service Co.,"Operative mentions men who are out of work are leaving town, the activities of various union members.",1900-12-01,,hiring; labor unions,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_045,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/347,347,348.pdf,/bunkerhill/image/348.pdf,pdf,bunkerhill347.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill347.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill347_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill347_th.jpg,
bunkerhill348,"Operative report for Larson & Greenough, December 03, 1900, transcribed December 08, 1900",Thiel Detective Service Co.,"Operative mentions it has been quiet in Mullan, the men dislike the new permit system, a list of 10 union members.",1900-12-03,,hiring; travel; labor unions; miners,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_046,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/348,348,349.pdf,/bunkerhill/image/349.pdf,pdf,bunkerhill348.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill348.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill348_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill348_th.jpg,
bunkerhill349,"Operative report for Larson & Greenough, December 08, 1900, transcribed December 10, 1900",Thiel Detective Service Co.,"Operative is waiting to be employed, the union members are not seeking work because of the new permit system, some mine foreman also appear to dislike the new permit system.",1900-12-08,,hiring; labor unions,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_047,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/349,349,350.pdf,/bunkerhill/image/350.pdf,pdf,bunkerhill349.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill349.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill349_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill349_th.jpg,
bunkerhill350,"Operative report for Frisco Cons'd Mining Co., December 08, 1900, transcribed December 11, 1900",Thiel Detective Service Co.,Operative discusses union views on the formen of various mines.,1900-12-08,,hiring; travel; labor unions,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_048,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/350,350,351.pdf,/bunkerhill/image/351.pdf,pdf,bunkerhill350.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill350.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill350_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill350_th.jpg,
bunkerhill351,"Operative report for Frisco Cons'd Mining Co., December 09, 1900, transcribed December 12, 1900",Thiel Detective Service Co.,"Operative mentions a man was arrested, jailed, the broken out of jail, speculation on mining wages, unemployed men are leaving town.",1900-12-09,,legal disputes; pay; travel,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_049,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/351,351,352.pdf,/bunkerhill/image/352.pdf,pdf,bunkerhill351.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill351.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill351_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill351_th.jpg,
bunkerhill352,"Operative report for Bunker Hill & Sullivan M. & C. Co., December 08, 1900, transcribed December 12, 1900",Thiel Detective Service Co.,"Operative reports that there are now 200 members in the Wardner Union, 125 of which are employed, some union members are plotting to kill mine officials.",1900-12-08,,labor unions; hiring; murder; travel,United States;Idaho;Shoshone County,United States;Washington;King County;Seattle,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv66353,"Stanly Easton. Papers, 1900-1916, MG 5, University of Idaho Library Special Collections and Archives",MG5_F001_050,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2013,2013-03-04,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/352,352,353.pdf,/bunkerhill/image/353.pdf,pdf,bunkerhill352.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill352.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill352_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill352_th.jpg,
