filename,object_location,title,creator,date,archival_date,description,subject,location,latitude,longitude,source,identifier,type,format_original,format,finding_aid,digital_collection,contributing_institution,language,rights,rightsstatement,filename_original,display_template,image_small,image_thumb,objectid,parentid
mg632-f12_006.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_006.pdf,AAUW plans to help schools,"Plastino, Ben",1981-03-05,05 March 1981,The American Association of University Women continues to push for increased quality in public education despite the slim funding allocated by the legislature. The AAUW also continutes to push for the repeal of laws that allow discrimination and the exploitation of natural resources,bills; associations; discrimination,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_006,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_006_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_006_th.jpg,plastino0414,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_006.pdf,Majority leader sees no budget reopening,"Plastino, Ben",,undated,"Idaho Senate Majority Leader James Risch denied the possibility of the Joint Finance Appropriation Committee reopening to approve increased appropriations. He praised the committee for their approval of the public school budget, but cautioned calls for more money.",legislators; conservatism; bills,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_006,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_006_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_006_th.jpg,plastino0415,
mg632-f12_007.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_007.pdf,Evans eyes hike in budget,"Plastino, Ben",1983-06-16,16 June 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_007,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_007_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_007_th.jpg,plastino0416,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_007.pdf,Group may fight sales tax exemptions,"Plastino, Ben",1983-06-20,20 June 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_007,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_007_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_007_th.jpg,plastino0417,
mg632-f12_008.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_008.pdf,Statehouse sidelights... Legislators force owners to pay more property tax,"Plastino, Ben",1983-06-26,26 June 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_008,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_008_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_008_th.jpg,plastino0418,
mg632-f12_009.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_009.pdf,Statehouse sidelights... Republican educational proposals lack punch,"Plastino, Ben",1983-10-09,09 October 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_009,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_009_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_009_th.jpg,plastino0419,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_009.pdf,Common Cause fight PAC committees,"Plastino, Ben",1983-10-09,09 October 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_009,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_009_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_009_th.jpg,plastino0420,
mg632-f12_010.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_010.pdf,Statehouse sidelights...Education seems certain winner in 1984 session,"Plastino, Ben",1983-10-12,12 October 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_010,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_010_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_010_th.jpg,plastino0421,
mg632-f12_011.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_011.pdf,Statehouse sidelights...Reapportionment knot offers complex problems,"Plastino, Ben",1983-10-05,05 October 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_011_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_011_th.jpg,plastino0422,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_011.pdf,Corporate tax decreases hamper state revenue,"Plastino, Ben",1983-10-23,23 October 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_011_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_011_th.jpg,plastino0423,
mg632-f12_012.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_012.pdf,JFAC hears please for more money to keep best professors,"Plastino, Ben",1983-10-09,09 October 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_012,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_012_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_012_th.jpg,plastino0424,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_012.pdf,Transportation Board to inspect area highways,"Plastino, Ben",1983-10-12,12 October 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_012,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_012_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_012_th.jpg,plastino0425,
mg632-f12_013.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_013.pdf,Legislative limelights... Idaho's Legislature sputters in dour mood,"Plastino, Ben",1982-02-28,28 February 1982,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_013,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_013_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_013_th.jpg,plastino0426,
mg632-f12_014.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_014.pdf,Legislative limelights... Legislators analyze effects on campaign,"Plastino, Ben",1982-03-03,03 March 1982,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_014,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_014_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_014_th.jpg,plastino0427,
mg632-f12_015.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_015.pdf,Whittom still eyes Congress race,"Plastino, Ben",1982-02-28,28 February 1982,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_015,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_015_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_015_th.jpg,plastino0428,
mg632-f12_016.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_016.pdf,Statehouse sidelights...Purce seeks equality in funding of DHW,"Plastino, Ben",1982-02-25,25 February 1982,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_016,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_016_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_016_th.jpg,plastino0429,
mg632-f12_017.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_017.pdf,"Tax reform possible, Watkins says","Plastino, Ben",1983-09-06,06 September 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_017,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_017_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_017_th.jpg,plastino0430,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_017.pdf,Legislature will get committee's tax plans,"Plastino, Ben",1983-09-12,12 September 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_017,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_017_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_017_th.jpg,plastino0431,
mg632-f12_018.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_018.pdf,Idaho Democrats expect success in 1984 election,"Plastino, Ben",1983-09-11,11 September 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_018,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_018_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_018_th.jpg,plastino0432,
mg632-f12_019.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_019.pdf,"Higher taxes possible in 1984, says Idaho taxpayers executive","Plastino, Ben",1983-09-25,25 September 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_019,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_019_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_019_th.jpg,plastino0433,
,https://objects.lib.uidaho.edu/plastino/mg632-f12_019.pdf,committee studies several ways to spend state income tax money,"Plastino, Ben",1983-09-25,25 September 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_019,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_019_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_019_th.jpg,plastino0434,
mg632-f12_020.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_020.pdf,The election eye... Little opposition looming for city council elections,"Plastino, Ben",1983-09-25,25 September 1983,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_020,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_020_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_020_th.jpg,plastino0435,
mg632-f12_021.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_021.pdf,West governors to argue issues,"Plastino, Ben",1981-09-09,09 September 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_021,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_021_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_021_th.jpg,plastino0436,
mg632-f12_022.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_022.pdf,The school scene... School overrides show initiative is worthless,"Plastino, Ben",1981-09-09,09 September 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_022,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_022_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_022_th.jpg,plastino0437,
mg632-f12_023.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_023.pdf,Legislative limelights... Highway income hike saves state from chaos,"Plastino, Ben",1981-09-02,02 September 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_023,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_023_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_023_th.jpg,plastino0438,
mg632-f12_024.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_024.pdf,Idaho moves in getting owed federal land,"Plastino, Ben",1981-08-30,30 August 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_024,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_024_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_024_th.jpg,plastino0439,
mg632-f12_025.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_025.pdf,Legislative limelight... Implementing of tax initiative difficult,"Plastino, Ben",1980-01-16,16 January 1980,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_025,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_025_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_025_th.jpg,plastino0440,
mg632-f12_026.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_026.pdf,Legislative limelight... Election law changes not needed now for '82,"Plastino, Ben",1981-08-19,19 August 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_026,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_026_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_026_th.jpg,plastino0441,
mg632-f12_027.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_027.pdf,The election eye... Larsen -- silent factor in gubenatorial race,"Plastino, Ben",1981-08-16,16 August 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_027,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_027_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_027_th.jpg,plastino0442,
mg632-f12_028.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_028.pdf,Legislative limelight... Low key Lagislature anticipated for 1982,"Plastino, Ben",1981-08-09,09 August 1981,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_028,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_028_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_028_th.jpg,plastino0443,
