filename,title,creator,date,archival_date,description,subject,politicians,location,idaho_county,latitude,longitude,source,identifier,type,format_original,format,finding_aid,digital_collection,contributing_institution,language,rights,rightsstatement,filename_original,display_template,object_location,image_small,image_thumb,objectid,parentid
mg632-f12_006a.pdf,AAUW plans to help schools,"Plastino, Ben",1981-03-05,05 March 1981,A newspaper article discussing: The American Association of University Women continues to push for increased quality in public education despite the slim funding allocated by the legislature. The AAUW also continues to push for the repeal of laws that allow discrimination and the exploitation of natural resources,bills; associations; discrimination; legislators (public officials); conservatism; bills,James Risch,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_006,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_006a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_006a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_006a_th.jpg,plastino0414,
mg632-f12_006b.pdf,Majority leader sees no budget reopening,"Plastino, Ben",,undated,"A newspaper article discussing: Idaho Senate Majority Leader James Risch denied the possibility of the Joint Finance Appropriation Committee reopening to approve increased appropriations. He praised the committee for their approval of the public school budget, but cautioned calls for more money.",,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_006,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_006b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_006b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_006b_th.jpg,plastino0415,
mg632-f12_007a.pdf,Evans eyes hike in budget,"Plastino, Ben",1983-06-16,16 June 1983,A newspaper article discussing: Idaho Governor John V. Evans plans to ask for an increase in the state's budget. This is motivated by the legislature's refusal to increase funds for public education in the past.,legislators (public officials); governors (public officials); budgets; education; legislators (public officials); tax incentives; conservatism,John V. Evans,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_007,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_007a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_007a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_007a_th.jpg,plastino0416,
mg632-f12_007b.pdf,Group may fight sales tax exemptions,"Plastino, Ben",1983-06-20,20 June 1983,"A newspaper article discussing: Idaho State Senator Dane Watkins said that he was aware of a campaign calling for the elimination of tax exemption status in Idaho. Watkins also stated that he hoped his newly formed tax committee would help to head off this movement, which he said would do damage to the state's property tax system.",,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_007,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_007b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_007b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_007b_th.jpg,plastino0417,
mg632-f12_008.pdf,Statehouse sidelights... Legislators force owners to pay more property tax,"Plastino, Ben",1983-06-26,26 June 1983,"A newspaper article discussing Idaho legislators' refusal to increase taxes to pay for public education has caused 23 school districts in Idaho to pass levies. Education funding has become a partisan issue in Idaho, with all Democrat legislators voting for increased budgets and most Republican legislators voting against budget increases.",legislators (public officials); budgets; education,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_008,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_008.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_008_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_008_th.jpg,plastino0418,
mg632-f12_009a.pdf,Statehouse sidelights... Republican educational proposals lack punch,"Plastino, Ben",1983-10-09,09 October 1983,"A newspaper article discussing: Idaho GOP remains elusive on education spending specifics and guidelines despite widespread support for improving education throughout the state. Discussed topics related to statewide achievement tests, teaching competency tests, and adoption of discipline policies.",state government; legislators (public officials); budgets; education; federal government; political campaigns; funding,Jim Risch,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_009,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_009a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_009a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_009a_th.jpg,plastino0419,
mg632-f12_009b.pdf,Common Cause fight PAC committees,"Plastino, Ben",1983-10-09,09 October 1983,A newspaper article discussing the organization 'Common Cause' and it's fight against PACs influence in congress. It cites donation figures and receipts for Freshman members of congress by PACs.,,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_009,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_009b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_009b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_009b_th.jpg,plastino0420,
mg632-f12_010.pdf,Statehouse sidelights...Education seems certain winner in 1984 session,"Plastino, Ben",1983-10-12,12 October 1983,A newspaper article discussing the partisan fight about education funding. The majority of the republicans in congress said their constituents don't support increased funding while a few republicans and all democrats voted for it.,state government; legislators (public officials); budgets; education,Cecil D. Andrus; John V. Evans,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_010,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_010.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_010_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_010_th.jpg,plastino0421,
mg632-f12_011a.pdf,Statehouse sidelights...Reapportionment knot offers complex problems,"Plastino, Ben",1983-10-05,05 October 1983,"A newspaper article discussing reapportionment of legislative districts. Two plans are proposed one with 35 districts, and another with 44 districts with most of the changes in Northern Idaho. Senate minority leader (D) Melvin Hammond believes the 35 districts plan is fair.",state government; elections; legislative districts; state government; taxes (political concept); housing; employment; corporate tax,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_011a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_011a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_011a_th.jpg,plastino0422,
mg632-f12_011b.pdf,Corporate tax decreases hamper state revenue,"Plastino, Ben",1983-10-23,23 October 1983,"A newspaper article discussing a decrease in Corporate tax revenue possibly caused from multiple factors including a Supreme Court case regarding taxing interest on federal securities, and net operating losses. As well as figures on other tax revenue sources, employment share of different industries, housing construction, and mortgage rates.",,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_011b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_011b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_011b_th.jpg,plastino0423,
mg632-f12_012a.pdf,JFAC hears please for more money to keep best professors,"Plastino, Ben",1983-10-09,09 October 1983,A newspaper article discussing the Joint Finance Appropriation Committee (JFAC) touring University of Idaho and the North Idaho Correctional institution in Cottonwood after both organizations pleaded for more funds. University of Idaho requested funds for higher salaries and Cottonwood to alleviate prison populations in Boise.,state government; higher education; prison; funding; legislators (public officials); state government; highways; legislators (public officials),,"Moscow, Idaho",Latah County,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_012,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_012a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_012a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_012a_th.jpg,plastino0424,
mg632-f12_012b.pdf,Transportation Board to inspect area highways,"Plastino, Ben",1983-10-12,12 October 1983,"A newspaper article discussing the Idaho transportation board inspecting eastern Idaho highways. There's details of where the board will be inspecting, as well as opportunities to meet with the board.",,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_012,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_012b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_012b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_012b_th.jpg,plastino0425,
mg632-f12_013.pdf,Legislative limelights... Idaho's Legislature sputters in dour mood,"Plastino, Ben",1982-02-28,28 February 1982,A newspaper article detailing the depressing mood in the Idaho congress as a result of budgetary concerns because of a lagging economy and a gunho JFAC making legislators anxious for reelection. A salary increase for state employees passed.,state government; budgets; salaries; legislative districts,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_013,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_013.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_013_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_013_th.jpg,plastino0426,
mg632-f12_014.pdf,Legislative limelights... Legislators analyze effects on campaign,"Plastino, Ben",1982-03-03,03 March 1982,A newspaper article discussing the primary challenges legislators are facing in the 1982 election season. The stress is also due to the primary filing date being in early April when the primary election is in late May.,state government; legislators (public officials); elections; primaries,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_014,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_014.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_014_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_014_th.jpg,plastino0427,
mg632-f12_015.pdf,Whittom still eyes Congress race,"Plastino, Ben",1982-02-28,28 February 1982,A newspaper article discussing William Whittom's possible race for Idaho senate and meeting with both parties to discuss political and monetary support to oust incumbent George Hansen.,state government; legislators (public officials); elections,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_015,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_015.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_015_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_015_th.jpg,plastino0428,
mg632-f12_016.pdf,Statehouse sidelights...Purce seeks equality in funding of DHW,"Plastino, Ben",1982-02-25,25 February 1982,A newspaper article detailing Les Purces plead for more funding for the DHW to replace lost federal funds. He also introduced a bidding scheme for localities to get access to the remaining federal grants. Picture of Les Purce.,state government; department of health and welfare,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_016,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_016.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_016_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_016_th.jpg,plastino0429,
mg632-f12_017a.pdf,"Tax reform possible, Watkins says","Plastino, Ben",1983-09-06,06 September 1983,"A newspaper article detailing the funding challenges as result of federal cuts, and implementing tax reform to fill the gaps.",state government; funding; budgets; taxes (political concept); property tax; state government; taxes (political concept); property tax; budgets,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_017,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_017a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_017a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_017a_th.jpg,plastino0430,
mg632-f12_017b.pdf,Legislature will get committee's tax plans,"Plastino, Ben",1983-09-12,12 September 1983,A newspaper article detailing the efforts of the Legislative Council's Tax Structure Committee to explore tax reform in concerns to lowering property tax obligations.,,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_017,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_017b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_017b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_017b_th.jpg,plastino0431,
mg632-f12_018.pdf,Idaho Democrats expect success in 1984 election,"Plastino, Ben",1983-09-11,11 September 1983,"A newspaper article discussing governor John V. Evans' optimism for the 1984 election yielding good results for Idaho democrats because of discontent with republican federal and state policies. Picture of John V. Evans titled ""Sees Democrat victories"".",state government; elections; democrats; governors (public officials),Frank Church; John V. Evans,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_018,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_018.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_018_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_018_th.jpg,plastino0432,
mg632-f12_019a.pdf,"Higher taxes possible in 1984, says Idaho taxpayers executive","Plastino, Ben",1983-09-25,25 September 1983,"A newspaper article detailing a likely increase in taxes across the board to cover the deficit; namely raising sales, corporate, etc. A slow economic recovery and public unwillingness to cut spending is cited as the cause for the shortfall. Picture of Russell Westerberg",state government; taxes (political concept); budgets; funding; deficit; state government; taxes (political concept); budgets; funding; income tax; corporate tax,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_019,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_019a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_019a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_019a_th.jpg,plastino0433,
mg632-f12_019b.pdf,committee studies several ways to spend state income tax money,"Plastino, Ben",1983-09-25,25 September 1983,"A newspaper article discussing the specifics of tax reform, analyzing the impact of income tax and the potential for non income tax sources of revenue.",,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_019,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_019b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_019b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_019b_th.jpg,plastino0434,
mg632-f12_020.pdf,The election eye... Little opposition looming for city council elections,"Plastino, Ben",1983-09-25,25 September 1983,"A newspaper article detailing the Idaho Falls city council election, the candidates, and salary increases for city official positions.",municipal government; elections; salaries; councilors (public officials),,"Idaho Falls, Idaho",Bonneville County,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_020,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_020.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_020_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_020_th.jpg,plastino0435,
mg632-f12_021.pdf,West governors to argue issues,"Plastino, Ben",1981-09-09,09 September 1981,A newspaper article detailing a meeting between the governors of the west. They are discussing the new economic development balanced with environmental protections.,state government; environment; economy; governors (public officials),,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_021,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_021.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_021_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_021_th.jpg,plastino0436,
mg632-f12_022.pdf,The school scene... School overrides show initiative is worthless,"Plastino, Ben",1981-09-09,09 September 1981,A newspaper article discussing the school levy troubles in Idaho. It also discusses the per pupil funding across the state and efforts to provide more equal funding.,state government; education; taxes (political concept); budgets,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f12_022,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f12_022.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f12_022_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f12_022_th.jpg,plastino0437,
